AS_ID	PREDICATE	OBJECT
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	characteristics.type	qira
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	edit.amended_by	None
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	edit.editor	Said Aljoumani
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	edit.status	wip
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.classmark	Ms. orient. A 590
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.folio_number	100v
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.image_link	
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.library	Gotha
auditioncertificate_gotha_ms_orient_a_590_100v_n_2	object.manuscript_link	None
auditioncertificate_snl_3754_8_46r	characteristics.copy	True
auditioncertificate_snl_3754_8_46r	characteristics.type	qira
auditioncertificate_snl_3754_8_46r	context.author_name	محمد بن أحمد بن إسماعيل ابن سمعون الواعظ
auditioncertificate_snl_3754_8_46r	context.author_viaf	None
auditioncertificate_snl_3754_8_46r	context.work_title	أمالي ابن سمعون الواعظ
auditioncertificate_snl_3754_8_46r	edit.amended_by	None
auditioncertificate_snl_3754_8_46r	edit.editor	Said Aljoumani
auditioncertificate_snl_3754_8_46r	edit.status	wip
auditioncertificate_snl_3754_8_46r	object.catalog	FMMU 76
auditioncertificate_snl_3754_8_46r	object.classmark	3754/8 في الفهرس الرسالة السابعة
auditioncertificate_snl_3754_8_46r	object.folio_number	46r
auditioncertificate_snl_3754_8_46r	object.library	SNL
auditioncertificate_snl_3754_8_46r	object.manuscript_link	None
auditioncertificate_snl_3744_6_49r_n_1	characteristics.copy	True
auditioncertificate_snl_3744_6_49r_n_1	characteristics.type	qira
auditioncertificate_snl_3744_6_49r_n_1	context.author_name	يوسف بن خليل بن عبد الله الآدمي الدمشقي
auditioncertificate_snl_3744_6_49r_n_1	context.author_viaf	None
auditioncertificate_snl_3744_6_49r_n_1	context.work_title	عوالي الإمام أبي حنيفة
auditioncertificate_snl_3744_6_49r_n_1	edit.amended_by	None
auditioncertificate_snl_3744_6_49r_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3744_6_49r_n_1	edit.status	wip
auditioncertificate_snl_3744_6_49r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3744_6_49r_n_1	object.catalog	FMMU 34
auditioncertificate_snl_3744_6_49r_n_1	object.classmark	3744/6
auditioncertificate_snl_3744_6_49r_n_1	object.folio_number	49r
auditioncertificate_snl_3744_6_49r_n_1	object.image_link	
auditioncertificate_snl_3744_6_49r_n_1	object.library	SNL
auditioncertificate_snl_3744_6_49r_n_1	object.manuscript_link	None
auditioncertificate_bnf_arabe_1177_196r_n_2	characteristics.copy	True
auditioncertificate_bnf_arabe_1177_196r_n_2	characteristics.type	qira
auditioncertificate_bnf_arabe_1177_196r_n_2	context.author_name	يحيى بن شرف النووي
auditioncertificate_bnf_arabe_1177_196r_n_2	context.author_viaf	http://viaf.org/viaf/90059668
auditioncertificate_bnf_arabe_1177_196r_n_2	context.work_title	حلية الأبرار وشعار الأخيار
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.amended_by	None
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.date_status	finished
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.person_status	wip
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.place_status	finished
auditioncertificate_bnf_arabe_1177_196r_n_2	edit.status	finished
auditioncertificate_bnf_arabe_1177_196r_n_2	object.audition_certificate_number	N. 2
auditioncertificate_bnf_arabe_1177_196r_n_2	object.catalog	None
auditioncertificate_bnf_arabe_1177_196r_n_2	object.classmark	Arabe 1177
auditioncertificate_bnf_arabe_1177_196r_n_2	object.folio_number	196r
auditioncertificate_bnf_arabe_1177_196r_n_2	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b11001505c/f198.highres
auditioncertificate_bnf_arabe_1177_196r_n_2	object.library	BNF
auditioncertificate_bnf_arabe_1177_196r_n_2	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b11001505c/f198.item.r=%22Arabe%201177%22.zoom
auditioncertificate_bnf_suppl_turc_983_165r	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_983_165r	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_983_165r	context.author_name	محمد بن عبد الواحد
auditioncertificate_bnf_suppl_turc_983_165r	context.author_viaf	http://viaf.org/viaf/90055441
auditioncertificate_bnf_suppl_turc_983_165r	context.work_title	ذكر صلاة المصطفى خلف أبي بكر الصديق
auditioncertificate_bnf_suppl_turc_983_165r	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_983_165r	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_983_165r	edit.status	wip
auditioncertificate_bnf_suppl_turc_983_165r	object.audition_certificate_number	
auditioncertificate_bnf_suppl_turc_983_165r	object.catalog	None
auditioncertificate_bnf_suppl_turc_983_165r	object.classmark	Suppl Turc 983
auditioncertificate_bnf_suppl_turc_983_165r	object.folio_number	165r
auditioncertificate_bnf_suppl_turc_983_165r	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10083812h/f169.highres
auditioncertificate_bnf_suppl_turc_983_165r	object.library	BNF
auditioncertificate_bnf_suppl_turc_983_165r	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10083812h/f169.item.r=%22turc%20983%22.zoom
auditioncertificate_stabi_sprenger_468_99v	characteristics.copy	False
auditioncertificate_stabi_sprenger_468_99v	characteristics.type	sama
auditioncertificate_stabi_sprenger_468_99v	edit.amended_by	None
auditioncertificate_stabi_sprenger_468_99v	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_468_99v	edit.status	wip
auditioncertificate_stabi_sprenger_468_99v	object.audition_certificate_number	
auditioncertificate_stabi_sprenger_468_99v	object.classmark	Sprenger 468
auditioncertificate_stabi_sprenger_468_99v	object.folio_number	99v
auditioncertificate_stabi_sprenger_468_99v	object.image_link	
auditioncertificate_stabi_sprenger_468_99v	object.library	Stabi
auditioncertificate_stabi_sprenger_468_99v	object.manuscript_link	None
auditioncertificate_bnf_arabe_1384_146r_n_1	characteristics.copy	False
auditioncertificate_bnf_arabe_1384_146r_n_1	characteristics.type	qira
auditioncertificate_bnf_arabe_1384_146r_n_1	context.author_name	عبد الله بن أحمد بن قدامه المقدسي
auditioncertificate_bnf_arabe_1384_146r_n_1	context.author_viaf	http://viaf.org/viaf/21054589
auditioncertificate_bnf_arabe_1384_146r_n_1	context.work_title	كتاب التوابين
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.amended_by	None
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.date_status	finished
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.editor	Said Aljoumani
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.person_status	wip
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.place_status	finished
auditioncertificate_bnf_arabe_1384_146r_n_1	edit.status	finished
auditioncertificate_bnf_arabe_1384_146r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_bnf_arabe_1384_146r_n_1	object.catalog	None
auditioncertificate_bnf_arabe_1384_146r_n_1	object.classmark	Arabe 1384
auditioncertificate_bnf_arabe_1384_146r_n_1	object.folio_number	146r
auditioncertificate_bnf_arabe_1384_146r_n_1	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b11000791q/f150.highres
auditioncertificate_bnf_arabe_1384_146r_n_1	object.library	BNF
auditioncertificate_bnf_arabe_1384_146r_n_1	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b11000791q/f150.item.r=%22Arabe%201384%22.zoom
auditioncertificate_snl_3750_3_26r_n_5	characteristics.copy	False
auditioncertificate_snl_3750_3_26r_n_5	characteristics.type	None
auditioncertificate_snl_3750_3_26r_n_5	context.author_name	محمد بن إبراهيم بن علي المقري
auditioncertificate_snl_3750_3_26r_n_5	context.author_viaf	None
auditioncertificate_snl_3750_3_26r_n_5	context.work_title	مسند نافع بن أبي نعيم المقري
auditioncertificate_snl_3750_3_26r_n_5	edit.amended_by	None
auditioncertificate_snl_3750_3_26r_n_5	edit.editor	Said Aljoumani
auditioncertificate_snl_3750_3_26r_n_5	edit.status	wip
auditioncertificate_snl_3750_3_26r_n_5	object.audition_certificate_number	N. 5
auditioncertificate_snl_3750_3_26r_n_5	object.catalog	FMMU 61- 62 
auditioncertificate_snl_3750_3_26r_n_5	object.classmark	3750/3
auditioncertificate_snl_3750_3_26r_n_5	object.folio_number	26r
auditioncertificate_snl_3750_3_26r_n_5	object.image_link	
auditioncertificate_snl_3750_3_26r_n_5	object.library	SNL
auditioncertificate_snl_3750_3_26r_n_5	object.manuscript_link	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	characteristics.copy	False
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	characteristics.type	qira
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	context.author_name	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	context.author_viaf	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	context.work_title	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	edit.amended_by	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	edit.editor	Said Aljoumani
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	edit.status	wip
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.audition_certificate_number	N. 2
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.catalog	None
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.classmark	Ms. Or. Quart 125
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.folio_number	46v
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.library	Stabi
auditioncertificate_stabi_ms_or_quart_125_46v_n_2	object.manuscript_link	resolver.staatsbibliothek-berlin.de/SBB00000BEF00000094
auditioncertificate_bnf_suppl_turc_986_131r_n_3	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_986_131r_n_3	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_131r_n_3	context.author_name	أبو محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_131r_n_3	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_986_131r_n_3	context.work_title	جزء فيه من حديث أبي محمد سفيان بن عيينة الهلالي
auditioncertificate_bnf_suppl_turc_986_131r_n_3	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_131r_n_3	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_131r_n_3	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.audition_certificate_number	N. 3
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.folio_number	131r
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f135.highres
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_131r_n_3	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f135.item.r=turc%20986.zoom
auditioncertificate_snl_3739_5_49v	characteristics.copy	True
auditioncertificate_snl_3739_5_49v	characteristics.type	qira
auditioncertificate_snl_3739_5_49v	context.author_name	أبو الفضل أحمد بن ملاعب البغدادي
auditioncertificate_snl_3739_5_49v	context.work_title	حديث ابن ملاعب
auditioncertificate_snl_3739_5_49v	edit.amended_by	None
auditioncertificate_snl_3739_5_49v	edit.editor	Said aljoumani
auditioncertificate_snl_3739_5_49v	edit.status	wip
auditioncertificate_snl_3739_5_49v	object.audition_certificate_number	
auditioncertificate_snl_3739_5_49v	object.catalog	FMMU 18
auditioncertificate_snl_3739_5_49v	object.classmark	3739/5
auditioncertificate_snl_3739_5_49v	object.folio_number	49v
auditioncertificate_snl_3739_5_49v	object.image_link	
auditioncertificate_snl_3739_5_49v	object.library	SNL
auditioncertificate_snl_3739_5_49v	object.manuscript_link	None
auditioncertificate_stabi_sprenger_290_62r_n_1	characteristics.copy	False
auditioncertificate_stabi_sprenger_290_62r_n_1	characteristics.type	qira
auditioncertificate_stabi_sprenger_290_62r_n_1	edit.amended_by	None
auditioncertificate_stabi_sprenger_290_62r_n_1	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_290_62r_n_1	edit.status	wip
auditioncertificate_stabi_sprenger_290_62r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_stabi_sprenger_290_62r_n_1	object.classmark	Sprenger 290
auditioncertificate_stabi_sprenger_290_62r_n_1	object.folio_number	62r
auditioncertificate_stabi_sprenger_290_62r_n_1	object.image_link	
auditioncertificate_stabi_sprenger_290_62r_n_1	object.library	Stabi
auditioncertificate_stabi_sprenger_290_62r_n_1	object.manuscript_link	http://resolver.staatsbibliothek-berlin.de/SBB00026E9100000167
auditioncertificate_snl_3754_8_66r_n_1	characteristics.copy	True
auditioncertificate_snl_3754_8_66r_n_1	characteristics.type	qira
auditioncertificate_snl_3754_8_66r_n_1	context.author_name	محمد بن أحمد بن إسماعيل ابن سمعون الواعظ
auditioncertificate_snl_3754_8_66r_n_1	context.author_viaf	None
auditioncertificate_snl_3754_8_66r_n_1	context.work_title	أمالي ابن سمعون الواعظ
auditioncertificate_snl_3754_8_66r_n_1	edit.amended_by	None
auditioncertificate_snl_3754_8_66r_n_1	edit.editor	Said Aljoumani
auditioncertificate_snl_3754_8_66r_n_1	edit.status	wip
auditioncertificate_snl_3754_8_66r_n_1	object.audition_certificate_number	N. 1
auditioncertificate_snl_3754_8_66r_n_1	object.catalog	FMMU 76
auditioncertificate_snl_3754_8_66r_n_1	object.classmark	3754/8 في الفهرس الرسالة السابعة
auditioncertificate_snl_3754_8_66r_n_1	object.folio_number	66r
auditioncertificate_snl_3754_8_66r_n_1	object.image_link	
auditioncertificate_snl_3754_8_66r_n_1	object.library	SNL
auditioncertificate_snl_3754_8_66r_n_1	object.manuscript_link	None
auditioncertificate_snl_3740_1_1r	characteristics.copy	False
auditioncertificate_snl_3740_1_1r	characteristics.type	None
auditioncertificate_snl_3740_1_1r	context.author_name	عبد الرحمن بن محمد بن أحمد بن قدامة المقدسي
auditioncertificate_snl_3740_1_1r	context.work_title	المشيخة الجزء السادس
auditioncertificate_snl_3740_1_1r	edit.amended_by	None
auditioncertificate_snl_3740_1_1r	edit.editor	Said Aljoumani
auditioncertificate_snl_3740_1_1r	edit.status	wip
auditioncertificate_snl_3740_1_1r	object.audition_certificate_number	
auditioncertificate_snl_3740_1_1r	object.catalog	FMMU 21
auditioncertificate_snl_3740_1_1r	object.classmark	3740/1
auditioncertificate_snl_3740_1_1r	object.folio_number	1r
auditioncertificate_snl_3740_1_1r	object.image_link	
auditioncertificate_snl_3740_1_1r	object.library	SNL
auditioncertificate_snl_3740_1_1r	object.manuscript_link	None
auditioncertificate_bnf_suppl_turc_986_164v_n_3	characteristics.copy	False
auditioncertificate_bnf_suppl_turc_986_164v_n_3	characteristics.type	qira
auditioncertificate_bnf_suppl_turc_986_164v_n_3	context.author_name	أبو عمرو محمد بن أحمد بن حمدان الحيري
auditioncertificate_bnf_suppl_turc_986_164v_n_3	context.author_viaf	None
auditioncertificate_bnf_suppl_turc_986_164v_n_3	context.work_title	سؤالات أبي عمرو محمد بن أحمد بن حمدان الحيري
auditioncertificate_bnf_suppl_turc_986_164v_n_3	edit.amended_by	None
auditioncertificate_bnf_suppl_turc_986_164v_n_3	edit.editor	Said Aljoumani
auditioncertificate_bnf_suppl_turc_986_164v_n_3	edit.status	wip
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.audition_certificate_number	N. 3
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.catalog	None
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.classmark	Suppl Turc 986
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.folio_number	164v
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.image_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f172.highres
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.library	BNF
auditioncertificate_bnf_suppl_turc_986_164v_n_3	object.manuscript_link	https://gallica.bnf.fr/ark:/12148/btv1b10082613v/f172.item.r=turc%20986.zoom
auditioncertificate_stabi_sprenger_556_11v	characteristics.copy	False
auditioncertificate_stabi_sprenger_556_11v	characteristics.type	qira
auditioncertificate_stabi_sprenger_556_11v	edit.amended_by	None
auditioncertificate_stabi_sprenger_556_11v	edit.editor	Said Aljoumani
auditioncertificate_stabi_sprenger_556_11v	edit.status	wip
auditioncertificate_stabi_sprenger_556_11v	object.audition_certificate_number	
auditioncertificate_stabi_sprenger_556_11v	object.classmark	Sprenger 556
auditioncertificate_stabi_sprenger_556_11v	object.folio_number	11v
auditioncertificate_stabi_sprenger_556_11v	object.image_link	
auditioncertificate_stabi_sprenger_556_11v	object.library	Stabi
auditioncertificate_stabi_sprenger_556_11v	object.manuscript_link	None
auditioncertificate_snl_3756_8_76v_n_1	characteristics.copy	False
auditioncertificate_snl_3756_8_76v_n_1	characteristics.type	qira
auditioncertificate_snl_3756_8_76v_n_1	context.author_name	زاهر بن طاهر بن محمد الشحامي 
auditioncertificate_snl_3756_8_76v_n_1	context.author_viaf	None
auditioncertificate_snl_3756_8_76v_n_1	context.work_title	الأحاديث الألف السباعيات
